,Created_At,Tweet_Id,Username,Text,Sentimen
48735,2020-08-31 16:33:42+00:00,1.3004718391776E+018,pramudiya165,b'Indonesia surganya taipan tanah makin kaya makin mudah menguasai tanah dg segala kemudahnnya disisi lain rakyat yg tdk mampu beli rumah semakin banyak ditambha beban ekonomi yg tdk pro rakyat.\nhttps://t.co/HaN8EgnpfN https://t.co/TMz2KDMask',negatif
48736,2020-08-31 16:26:08+00:00,1.30046993204018E+018,mumenriderhero,"b""Ekonomi idealnya dipacu tanpa membuat fluktuasi inflasi, atau hiperinflasi. Sejauh ini sejak 10 tahun lalu, inflasi Indonesia berkisar di 5-6%, beberapa tahun terakhir bahkan di 3%. Hal ini cukup baik dan cukup merepresentasikan 'Independensi'.""",positif
48737,2020-08-31 16:23:37+00:00,1.30046930047871E+018,urdeepsadness,b'army bersatu tanpa saling sikut kayanya 2021 bakal  jadi masa keemasan indo. dukung army memajukan ekonomi indonesia. fix ini keren bangetsi https://t.co/DvVQpJVcmu',positif
48738,2020-08-31 16:10:35+00:00,1.30046601920334E+018,NenggalaSurya,b'Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mempercepat Program Pengembangan Infrastruktur Sosial Ekonomi Wilayah (PISEW) yang tahun 2020 ini tersebar hampir di seluruh wilayah Indonesia.\nSimak berita selengkapnya di https://t.co/qSoyp0AExs',positif
48739,2020-08-31 16:07:31+00:00,1.30046525046708E+018,DarwisChannel,b'@korantempo Ilustrator yg utuh menggambarkan kondisi bangsa. Semoga sayap2 garuda kembali utuh agar bangsa Indonesia kembali menjadi bangsa yg bersatu padu menghadapi covid 19 dan ekonomi kembali pulih',positif
48740,2020-08-31 16:06:18+00:00,1.30046494413616E+018,parlemeninfo,"b'Charles Honoris, Jokowi Bangun Indonesia lewat Ekonomi Kreatif: https://t.co/Hl499ndfS9'",positif
48741,2020-08-31 16:00:20+00:00,1.300463440021E+018,media_arahkita,"b'Ekonomi Indonesia Mulai Bergerak Positif, Ini Penjelasan Menko Airlangga https://t.co/YqyQCBc0QR #BeritaTerkini #BeritaNasional #Ekonomi #EkonomiIndonesia #Menkoperekonomian #AirlanggaHartarto #Nasional #NewsUpdate #news #Berita'",positif
48742,2020-08-31 15:56:33+00:00,1.30046248910512E+018,inewsdotid,b'Perekonomian Indonesia berpotensi tumbuh negatif di kuartal III dan IV karena sumber permasalahannya adalah masih ada wabah Covid-19. https://t.co/d6pvlugBIc #pertumbuhanekonomi #ekonomiindonesia',negatif
48743,2020-08-31 15:56:32+00:00,1.30046248388746E+018,panjipnjk,"b'@urdeepsadness @hearingcountry @afrizal1salasa @UGMYogyakarta @ivnue_vrill Kronologis\n\nMengunggah Instastory terakhir pukul 14.00\n\nMengunggah tulisan analisis Opini Dalam Negeri (ONIGIRI) ke-19, tentang ""Indonesia dan Ancaman Resesi Ekonomi"". Pukul 16.30\n\nPd pukul 17.20  terdapat notifikasi email attempt login (03.19 A.M. PDT (waktu pasifik) via Chrome)'",positif
48744,2020-08-31 15:51:33+00:00,1.30046123143466E+018,Nazwar30452713,"b'Jika ekonomi Indonesia sdh membaik, sebaiknya pemerintah&amp;DPR meningkatkan kesejahteraan dokter PNS.Gaji dokter umum/gigi dibawah Rp 5 jt setara upah UMR tamatan SLTA.  Lama pendidikan dokter 6 thn dgn biaya pendidikan di perguruan tinggi swasta mencapai Rp 1 milyar.'",positif
48745,2020-08-31 15:42:06+00:00,1.30045885272342E+018,krakatauniaga,"b'Selamat ulang tahun emas untuk PT Krakatau Steel, Tbk\n.\nSemoga di usia yg ke-50 tahun ini @krakatau.steel menjadi bagian dari pembangunan bangsa dengan baja-baja yg berkualitas sehingga mendorong pertumbuhan ekonomi bangsa untuk Indonesia yang maju\n.\n#krakatausteel\n#krakatauniaga https://t.co/wwFIaAJtZS'",positif
48746,2020-08-31 15:34:35+00:00,1.300456959729E+018,nafisahtanjung,"b'Memimpin delegasi Indonesia, Menteri Perdagangan Agus Suparmanto kembali hadir dalam Pertemuan Para Menteri Ekonomi ASEAN (AEM) dengan negara mitra dialog yang digelar secara virtual Sabtu (29/8).\n\nhttps://t.co/hjCTkllkjN'",positif
48747,2020-08-31 15:30:22+00:00,1.30045589872959E+018,dailysocial,b'Yuk sama-sama kita berpartisipasi dalam kampanye nasional #BanggaBuatanIndonesia dengan belanja &amp; menggunakan produk lokal Indonesia yang tersedia di Galeri Indonesia agar industri lokal dan usahanya serta ekonomi Indonesia tetap terjaga.\n\nhttps://t.co/7oU8mx5XN8 https://t.co/fD37GuloHF',positif
48748,2020-08-31 15:28:27+00:00,1.30045541795734E+018,SaSenyum,"b'@haris_azhar Papua kalau merdeka, dimakan amerika sama china. Oleh indonesia diatur cuma dukung ekonomi dan wisata.\nButuh solusi lain. Yang jelas tak boleh lagi pake cara kapitalis dan sosialis. Dan Islam punya tawaran realistis.'",positif
48749,2020-08-31 15:24:36+00:00,1.30045444969388E+018,hekahert,"b'IMF memperkirakan ekonomi Indonesia bisa tumbuh 6,1% pada 2021 sementara proyeksi Bank Dunia ada di 4,8%. Tidak butuh waktu lama buat Indonesia untuk bisa bangkit \nhttps://t.co/qIKyO3ofY0'",positif
48750,2020-08-31 15:17:09+00:00,1.30045257499101E+018,Dandhy_Laksono,"b'Karena alasan sosial ekonomi, 1 dari 2 lansia di Indonesia masih aktif bekerja. Serial terbaru Ekonomi Tanding.\n\nhttps://t.co/Nbm2cducRZ https://t.co/wbl7whCVzl'",negatif
48751,2020-08-31 15:07:54+00:00,1.30045024662796E+018,dewargp,b'@PDemokrat Covid 19 baru semakin membahayakan manusia skg ini masyarakat Indonesia sudah acu tak acu Krn di desak ekonomi mereka makin parah skg ini https://t.co/Hel3cdjpJI',negatif
48752,2020-08-31 14:58:35+00:00,1.30044790189044E+018,Adamrass91,"b'@FerdinandHaean3 @korantempo Mulut loe bau, diam deh loe....\nDampak besar dri pendemi ini Kondisi Indonesia mmang dlm keadaan sakit, sakit pemimpin nya, sakit ekonomi nya, sakit juga dri kebijakan2 nya...!!'",negatif
48753,2020-08-31 14:53:14+00:00,1.30044655331681E+018,gadisresidu_b3,b'Warga memang merasakan krisis ekonomi akibat pandemi. Tapi mereka tahu bahwa krisis itu bukan disebabkan oleh pemerintah. Mereka tetap puas pada kinerja presiden Jokowi. Mereka juga percaya Jokowi akan mampu membawa Indonesia keluar dari krisis. https://t.co/lzhFQ7Us3u',positif
48754,2020-08-31 14:49:25+00:00,1.30044559644091E+018,cagubnyinyir2,"b'PROYEKSI IMF: RESESI RI TIDAK PARAH ! Diramal Kontraksi 0,3% pada 2020.\nEkonomi RI yang terendah dari 12 negara Asia, ekonomi Indonesia terbaik kedua di Asia, hanya kalah dr Cina pertumbuhan ekonomi 1%. https://t.co/IZTCLDEHFc\n@RamliRizal\n@Bnie18\n@Genesis7173 @djokoAdv @ChBdmn'",positif
48755,2020-08-31 14:48:09+00:00,1.30044527489722E+018,Sudiyanto204573,"b'@fandifhuh Mas, Kita Indonesia\xf0\x9f\x87\xae\xf0\x9f\x87\xa9 Telah kenyang krisis ekonomi, jadi lebih siap untuk antisipasi dan kita pun dulu bisa melalui dgn baik, \nSemoga Pandemi plus resesi ini pun kita bisa melalui dgn baik pula'",positif
48756,2020-08-31 14:42:40+00:00,1.30044389737865E+018,cagubnyinyir2,"b'PROYEKSI IMF: PDB Indonesia diramal Kontraksi 0,3% pada 2020, mungkin resesi, Tidak parah.\nEkonomi RI yang terendah dari 12 negara Asia. Walau ekonomi Indonesia minus 0,3%, tetapi terbaik kedua di Asia, hanya kalah dr Cina pertumbuhan ekonomi 1%. https://t.co/IZTCLDEHFc\n@Bnie18'",positif
48757,2020-08-31 14:42:10+00:00,1.30044376829915E+018,BentengSumbar,b'Menko Luhut: Bank Dunia Bilang Ekonomi Indonesia Lebih Cepat Pulih dari Pandemi https://t.co/IPN4OUUJ7S',positif
48758,2020-08-31 14:40:45+00:00,1.30044341296599E+018,QFJ4xAkdbydJPBs,"b'PERSOALAN EKONOMI ADALAH ""DANA"", LALU PRODUKSI, DISTRIBUSI &amp; KONSUMSI; tuk Indonesia saat ini butuh Pajak Harta 2,5% dan BI rate 0%. @RamliRizal https://t.co/qnHjXjSjNf'",positif
48759,2020-08-31 14:37:07+00:00,1.30044249932909E+018,BangYahya6,b'Menko Luhut: Bank Dunia Bilang Ekonomi Indonesia Lebih Cepat Pulih dari Pandemi - https://t.co/CZ10fUfLPq',positif
48760,2020-08-31 14:36:00+00:00,1.30044221881828E+018,SugiKawuloAlit,"b'Cuma katanya. \xf0\x9f\x98\x85\n\nDulu juga gituh, katanya kalo jkw yang jadi presiden rupiah bisa menguat tajam tembus 10 ribu katanya. \xf0\x9f\x98\x81\nJuga katanya dengan paket ekonomi berjilid-jilid september ekonomi meroket katanya. \xf0\x9f\xa4\xa3\nKatanya juga Indonesia Maju kok, katanya. \xf0\x9f\xa4\xaa\n\n#ResesiAkhiriJokowi https://t.co/oRHu4WR5rh'",negatif
48761,2020-08-31 14:30:54+00:00,1.30044093667819E+018,celotehmaskend,"b'@hollynovnbrhuuu Sedikit terjun payung nih bung, apalagi bentar lagi Indonesia menuju resesi ekonomi'",negatif
48762,2020-08-31 14:11:49+00:00,1.30043613208201E+018,RevoltNRise,"b'3. Harapannya ekonomi membaik pada kuarta III. Karena jika tidak, Indonesia berpotensi mengalami resesi ketika pertumbuhan ekonomi negatif selama dua kuartal berturut-turut\n\n#ResesiAkhiriJokowi \n#ResesiAkhiriJokowi'",positif
48763,2020-08-31 14:11:21+00:00,1.30043601580757E+018,RevoltNRise,"b'2. Pertumbuhan Ekonomi Indonesia pada kuartal II-2020 tercatat negatif 5,32 persen.\xc2\xa0 Hal ini menempatkan Indonesia di ambang resesi, setelah pada kuartal sebelumnya juga mengalami kontraksi.\n (https://t.co/SWZ60BOUwi 06/08/2020).\xc2\xa0\n\n#ResesiAkhiriJokowi \n#ResesiAkhiriJokowi'",negatif
48764,2020-08-31 14:11:00+00:00,1.30043592569287E+018,the_geotimes,"b'Begitu pula setelah kemerdekaan. Dengan data-data statistik yang menyesatkan mengatakan mereka sebagai penguasa ekonomi Indonesia adalah upaya pecah belah yang memang disengaja, bahkan terstruktur dan masif https://t.co/M4wBYp6Xix'",negatif
48765,2020-08-31 14:09:45+00:00,1.30043561051192E+018,LokadataID,b'Miskinnya mitigasi bencana alam Indonesia tercermin di Jawa. Pulau yang menjadi pusat kegiatan ekonomi dan sosial di Indonesia itu hanya dilengkapi dengan sistem mitigasi ala kadarnya.\n\n#5TahunLokadata #WaktunyaLokadata',negatif
48766,2020-08-31 14:06:30+00:00,1.30043479328534E+018,X117K,"b'@ojkindonesia Saya yakin Indonesia bisa menghadapi badai ekonomi ini. Kita bangsa yang kuat, walaupun kadang sering under-estimate diri sendiri.'",positif
48767,2020-08-31 14:00:32+00:00,1.3004332932387E+018,CNNIndonesia,b'Cara India dan Indonesia Hadapi Lonjakan Corona dan Ekonomi https://t.co/AoSi47URZY',positif
48768,2020-08-31 13:58:15+00:00,1.30043271711749E+018,Theraid26619689,b'@MichelAdamADA_ Bagaiman bentuk tumbuh minus..\nKenapa pemerintah enggan mengakui ekonomi indonesia nyungsep alias PEMERINTAH GAGAL MENANGANI MASALAH EKONOMI..',negatif
48769,2020-08-31 13:48:09+00:00,1.300430175537E+018,KameliaAzura,b'Kepemimpinan Presiden @jokowi yg bergerak cepat dlm memberikan stimulus ekonomi sebagai upaya menyelamatkan indonesia dari ancaman resisi.\n\n#IndonesiaBangkit \n#MenujuIndonesiaMaju https://t.co/3mHMXwfjJm',positif
48770,2020-08-31 13:45:26+00:00,1.30042949194091E+018,krisbudihardjo,b'@kkpgoid salah satu andalah @jokowi untuk meningkatkan expor dan pertumbuhan ekonomi Indonesia. Smg aturan tangkap. dan expor smkin dipermudah momentum.oadwmi ini musti dimaximalkan @Edhy_Prabowo',positif
48771,2020-08-31 13:40:32+00:00,1.30042825902524E+018,haluanharian,"b'Indonesia Terancam Resesi, Elite PDIP Ingatkan Pemerintah Jangan Main Sulap Benahi Ekonomi https://t.co/a2LQDfWDZZ'",negatif
48772,2020-08-31 13:40:30+00:00,1.3004282525283E+018,Sudiyanto204573,"b'Resesi itu teknis, sebenarnya, tidak berbahaya, aman. Karena resesi itu artinya pertumbuhan ekonomi itu minus atau di bawah 1 selama 2 kuartal berturut-turut.\nTerlebih, Indonesia memiliki ekonomi kerakyatan yg mampu menanggulangi resesi. Mengingat resesi bukanlah krisis ekonomi'",positif
48773,2020-08-31 13:40:08+00:00,1.30042815847528E+018,_MasAiman_,"b'@ghanieierfan Gw pengin ada yang buat pernyataan ""RESESI"".\n""Sayalah yang berrtanggung jawab atas resesi ekonomi yang mengguncang Indonesia, sayalah orangnya. Semua menteri dan aparat lainnya hanya menjalankan visi misi saya""'",negatif
48774,2020-08-31 13:37:56+00:00,1.30042760555696E+018,airlangga_hrt,"b'Saya berharap peran organisasi UN dapat membantu seluruh negara terdampak Covid-19, khususnya dalam memenuhi ketersediaan vaksin dan terjangkau secara global. \n\n#JokowiMarufAmin #KemenkoPerekonomian #AirlanggaHartarto #EkonomiIndonesia #IndonesiaMaju #UnitedNation #COVID19 #UN'",positif
48775,2020-08-31 13:36:49+00:00,1.3004273223575E+018,airlangga_hrt,"b'Pemerintah Indonesia menyadari sepenuhnya bahwa kunci pemulihan ekonomi di Indonesia adalah keberhasilan penanggulangan Covid-19. \nHal inilah yang saya sampaikan dalam audiensi virtual bersama Kepala Perwakilan United Nations di Indonesia, Mr. Neils Scotts, Senin (31/8) https://t.co/MzCGAPkC3T'",positif
48776,2020-08-31 13:35:39+00:00,1.30042702882338E+018,Sudiyanto204573,"b'Tetapi resesi itu bukan krisis, beda resesi dgn krisis. Karena kita di Indonesia itu punya bahan-bahan lokal, ekonomi rakyat kalau itu bisa digunakan, dinormalkan lagi kehidupan ekonomi rakyat maka resesi yang pasti terjadi itu tak akan menimbulkan krisis\nhttps://t.co/CTAs8ZlgCK'",positif
48777,2020-08-31 13:31:20+00:00,1.30042594420573E+018,FSDE_UGM,"b'Setiap tahunnya, peserta merasa bahwa KEN menjadi pengalaman tak terlupakan. KEN memiliki bentuk kompetisi yang sangat berbeda dari kompetisi ekonomi lainnya. Peserta akan bermain sambil belajar bersama teman teman baru dari seluruh penjuru Indonesia.'",positif
48778,2020-08-31 13:29:06+00:00,1.30042538211458E+018,fahri_nusantara,"b'CNN Indonesia (cnnindonesia) menge-Tweet: RI Diproyeksi Resesi, Ekonomi Minus 3 Persen di Kuartal III https://t.co/3uy9hAO2vE https://t.co/92FYjM5IFw https://t.co/InyANFkebo'",negatif
48779,2020-08-31 13:25:39+00:00,1.3004245148204E+018,4nD4rsoN_Vinoz,b'JOKOWI PECAT MAHFUD ATAU MAHFUD PECAT JOKOWI?\n\nHahahaha . . \n\nRezim Tukang Ngibul. \n\nJOKOWI: Kwartal III ekonomi kita harus reborn. (8 Agustus 2020).\n\nMahfud: September 2020 Indonesia resesi. (29 Agustus 2020). \n\n#ResesiAkhiriJokowi \n#ResesiAkhiriJokowi',negatif
48780,2020-08-31 13:24:30+00:00,1.30042422643691E+018,802Bin,b'@GeiszChalifah Bang...ntar cebong sekarang pada menyesal dikemudian hari.. apalagi info Pak MMD Indonesia akan terdampak resesi ekonomi. Kejahatan akan naik krn tuntutan perut dan dapur harus ngebul tiap hari.',negatif
48781,2020-08-31 13:24:17+00:00,1.300424169927E+018,lustfullylxna,b'Indonesia 99% akan hadapi resesi ekonomi di akhir Q3-2020.',negatif
48782,2020-08-31 13:14:57+00:00,1.30042182199337E+018,ulfahmaria___,"b'Negara luar sibuk berbenah untuk kemajuan ekonomi, indonesia masih sibuk ngurusin ANJAYYY  :('",negatif
48783,2020-08-31 13:11:31+00:00,1.30042095575635E+018,Metro_TV,"b'Wakil Presiden Republik Indonesia KH. Ma\xe2\x80\x99ruf Amin menceritakan dan berbagi semangat bagaimana kebijakan, visi dan misi dalam memajukan Indonesia sebagai pusat ekonomi syariah Indonesia, dalam #ShariaEconomicTalkMetroTV hari Kamis (3/9) pukul 20.05 WIB bersama Gunawan Yasni. https://t.co/OSAn7t62yS'",positif
48784,2020-08-31 13:05:25+00:00,1.30041942108149E+018,fossei_nasional,"b""[FoSSEI Podcast Episode #8]\xe2\x81\xa3\n\xe2\x81\xa3\nAssalamualaikum, sobat FoSSEI!\xe2\x81\xa3\nYuk mengenal lebih jauh perihal ekonomi Islam bersama FoSSEI Podcast! \xe2\x81\xa3\n\xe2\x81\xa3\nFoSSEI Podcast episode kedelapan ini, akan membahas 'Sukuk di Indonesia',\xe2\x80\xa6 https://t.co/lzS8Axf7ZK""",positif
48785,2020-08-31 13:03:32+00:00,1.30041894729296E+018,fahri_nusantara,"b'CNN Indonesia (cnnindonesia) menge-Tweet: Dampak resesi ekonomi yang paling terasa oleh masyarakat adalah penurunan daya beli. Hal ini berefek domino seperti penurunan jumlah produksi. Tak hanya itu, jumlah penduduk\xe2\x80\xa6 https://t.co/Vjztyd3xou'",negatif
48786,2020-08-31 13:01:14+00:00,1.30041837108363E+018,agussari,"b'BI mungkin akan kehilangan independensinya sebentar lagi. Dampaknya pada kepercayaan investor dan pemain lain dalam ekonomi Indonesia sangat besar. Bila benar, ini adalah kemunduran.'",negatif
48787,2020-08-31 13:00:59+00:00,1.30041830635293E+018,esmeraaaaalda,"b'Sebenernya pun, untuk Indonesia, jika semua orang berdiam di rumah dan tidak ""kelayapan"" beli ini itu, ekonomi negara bisa terlalu jatuh karena pondasi ekonominya ada di bisnis masyarakat itu sendiri. Jalan terbaik ya pergi ke sana kemari sesuai dengan protokol kesehatan covid-19 https://t.co/whaxCuISdw'",positif
48788,2020-08-31 12:59:49+00:00,1.30041801084328E+018,esmeraaaaalda,"b'@givenunique @ferryuntunggg Sebenernya pun, untuk Indonesia, jika semua orang berdiam di rumah dan tidak ""kelayapan"" beli ini itu, ekonomi negara bisa terlalu jatuh karena pondasi ekonominya ada di bisnis masyarakat itu sendiri. Jalan terbaik ya pergi ke sana kemari sesuai dengan protokol kesehatan covid-19'",positif
48789,2020-08-31 12:57:10+00:00,1.3004173441754E+018,rmoljateng,"b""Tidak Bermasker, Warga Dihukum 'Nyanyi' Lagu Indonesia Raya\n\nSelengkapnya: https://t.co/DxnPcRECCR\n\n#video #news #rmoljateng #jateng #infojateng #politik #pemerintah #partai #parpol #hukum #kriminal #ekonomi #olahraga #jawatengah #klikRMOL #purbalingga https://t.co/VZUVHJ2Sbf""",positif
48790,2020-08-31 12:48:48+00:00,1.30041523899128E+018,gufron_gozali,b'dan Indonesia sebentar lagi akan menghadapi resesi ekonomi. Pengalihan isu yang menarik dan berhasil dari pemerintah. Dan ini menandakan bahwa kita selalu fokus pada hal-hal kecil sampai lupa pada hal-hal besar.',negatif
48791,2020-08-31 12:41:58+00:00,1.30041351917982E+018,ZahraNAk1,"b'Mitra binaan Pertamina ini terus menyebar di seluruh Indonesia dan jumlahnya terus meningkat, bukti nyata Pertamina selalu mendukung pemulihan ekonomi nasional. https://t.co/gtaVWgJSBL'",positif
48792,2020-08-31 12:32:17+00:00,1.3004110840886E+018,ariandiputra8,"b'PLN terus mengalirkan setrum di kawasan tertinggal, terdepan, dan terluar (3T) untuk mewujudkan keadilan energi dan ekonomi maju bagi seluruh rakyat Indonesia. Sepanjang Agustus ini, PLN berhasil melistriki 20 desa dan satu dusun di Provinsi NTT\n\nhttps://t.co/r5OgP5uguk'",positif
48793,2020-08-31 12:29:02+00:00,1.30041026568758E+018,LeMax25211477,"b'RUU Cipta Kerja akan meningkatkan ekosistem investasi yang ada di Indonesia. Kemudahaan perizinan sejalan dengan meningkatnya pertumbuhan ekonomi yang ada di daerah, seperti berkembangnya industri dan UMKM hingga penciptaan lapangan kerja baru.\n#RuuCiptaKerja #OmnibusLaw https://t.co/gvxzvvz1C4'",positif
48794,2020-08-31 12:28:31+00:00,1.30041013673798E+018,okezonenews,"b'Siap-Siap, RI Bakal Dicap Stempel Resesi pada Oktober #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/8UG3OylRyK'",negatif
48795,2020-08-31 12:18:25+00:00,1.30040759581184E+018,bankocbcnisp,"b'Lalu, ada juga komponen yang bisa membantu pertumbuhan ekonomi Indonesia, yaitu:\n- Domestic Consumption\n- Belanja Pemerintah\n\n#TAYTBTalks #TAYTB'",positif
48796,2020-08-31 12:17:25+00:00,1.30040734425846E+018,0pieRdwu,"b'4 bln lalu bilangnya pertumbuhan ekonomi Indonesia + 2,5 % msh lebih baik drpda Malaysia Vietnam , ternyata skg mendekati minus 8% .. mulut ditaruh dimana Om jokowi ? \xf0\x9f\x98\x82 https://t.co/towE0rqIy8'",negatif
48797,2020-08-31 12:15:15+00:00,1.30040679647388E+018,FIXputra,b'Kalau menurut Gout kalau sampai akhir kuartal ke 3 (akhir September) ekonomi Indonesia belum baik. Kemungkinan bakal resesi ekonomi. Ini belum abis kuartal ke 3 aja UMKM banyak yg engap &amp; Uda banyak pengangguran.',negatif
48798,2020-08-31 12:14:55+00:00,1.30040671231945E+018,JLukup,"b'Harga karet alam, salah satu omoditas ekspor andalan Indonesia, melonjak lagi 6,74% ke 199,6 yen per Kg di Bursa Tokyo, Jepang hari ini. Ini adalah harga tertinggi sejak akhir Juli 2019. Kabar baik bagi ekonomi Indonesia. (Grafik dari https://t.co/IfMY5dw99D). https://t.co/y7W7PoeT4K'",positif
48799,2020-08-31 12:14:44+00:00,1.30040666593878E+018,rushingold,b'@addiems Hari ini ihsg -2%? . Cermin dari ketidakpercayaan netizen akan ekonomi indonesia kah? \xf0\x9f\x98\x82\xf0\x9f\x98\x82',negatif
48800,2020-08-31 12:14:13+00:00,1.3004065379874E+018,okezonenews,b'Bahaya! Utang BUMN Berbentuk Valas Membengkak #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/KINBxkL1UR',negatif
48801,2020-08-31 12:10:39+00:00,1.30040564118224E+018,saingannyaBMKG,b'Spertinya bulan depan ini akan menjadi awal dari resesi(pemerosotan ekonomi) di indonesia\nKita lihat kabinet jkw bisa apa!!!',negatif
48802,2020-08-31 12:06:28+00:00,1.30040458649938E+018,PatiBagong,"b'@KetumProDEM @RamliRizal Hanya mengutip dari sumber : \n""Presiden Joko Widodo sendiri sempat mengaku tidak mengerti lagi harus bagaimana jika kuartal III 2020 ekonomi Indonesia kembali minus.""'",negatif
48803,2020-08-31 12:03:18+00:00,1.30040378840295E+018,MuslimahKaltim,b'Jejak Khilafah pada proses pembebasan Indonesia dari penjajah\n\nOleh Djumriah Lina Johan\n(Praktisi Pendidikan dan pemerhati sosial ekonomi Islam)\n\n#MuslimahKaltimPerinduSurga - Tujuh puluh lima tahun sudah negeri ini telah terbebas... Baca selengkapnya&gt;&gt; https://t.co/kNUFjLKCQN https://t.co/iql0JvoZ8c',positif
48804,2020-08-31 12:00:40+00:00,1.30040312802663E+018,okezonenews,b'Mendag Batasi Impor Sepeda hingga Motor #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/Gfj6ainmw8',positif
48805,2020-08-31 11:57:47+00:00,1.30040240302017E+018,diitadiit,"b'""Kamu udah ee belum hari ini?""\n""Bagaimana perkembangan ekonomi Indonesia saat ini?""\n\nApa itu tidak keberatan?'",positif
48806,2020-08-31 11:55:06+00:00,1.30040172697382E+018,IDCorner,"b'Kreatif, Pemberdayaan Ekonomi para Santri - https://t.co/FwboaJyy1k\n\n#INDONESIA'",positif
48807,2020-08-31 11:42:39+00:00,1.30039859390008E+018,okezonenews,"b'Penyerapan Anggaran PEN Lambat, Dunia Usaha Bisa Kolaps #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/voFpFwrmBg'",positif
48808,2020-08-31 11:40:05+00:00,1.30039794739006E+018,SonoraFM92,"b'18.39 #BeritaSONORA -  Menurut Luhut, Bank Dunia menilai ekonomi Indonesia yang dihantam pandemi Covid-19, akan lebih mudah pulih dibandingkan negara lain. / #ResesiEkonomi\nhttps://t.co/vibCiDio9q'",positif
48809,2020-08-31 11:30:45+00:00,1.30039559639875E+018,EfendyMuftiShab,"b'@ILCtv1 @karniilyas @mohmahfudmd @rockygerung @BoyaminS Kok lama bener pak karni update tema nya, yaudah tak prediksi lagi, ""ekonomi indonesia ""'",positif
48810,2020-08-31 11:30:36+00:00,1.3003955586039E+018,bkpm,"b'Ke depan Indonesia akan menjadi pemain terbesar dan terkuat di kawasan regional. Di masa pandemi COVID-19, proyek ini juga mendorong Program Pemulihan Ekonomi Nasional (PEN) menyerap tenaga kerja.'",positif
48811,2020-08-31 11:28:17+00:00,1.30039497830941E+018,okezonenews,b'Pertamina Ungkap 3 Biang Kerok Penyebab Kerugian Rp11 Triliun #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/DdERdsQhff',positif
48812,2020-08-31 11:25:00+00:00,1.30039415049214E+018,kompascom,"b'5. Ekonom Senior Indef Didik J Rachbini menyatakan, pemerintah harus bisa mengatasi pandemi Covid-19 supaya Indonesia bisa lolos dari ancaman resesi ekonomi. / #ResesiEkonomi\n\nhttps://t.co/jXeAK9JQVP'",positif
48813,2020-08-31 11:24:45+00:00,1.30039408972508E+018,MuhKamim,"b'Masalah pendidikan tinggi di Indonesia bukan ""link and match"" dg industri, tapi karena ekonomi Indonesia didesain dg liberalisasi lwt ""rekayasa teknologi dan sosial,"" \nhttps://t.co/fAwUTmrVAL'",positif
48814,2020-08-31 11:24:27+00:00,1.30039401290641E+018,kompascom,"b'4. Direktur CORE Indonesia , Mohammad Faisal memprediksi, ekonomi Indonesia bisa terkontraksi -2 persen. Sepanjang tahun 2020, ekonomi terkontraksi di rentang -1,5 persen hingga -3 persen. / #ResesiEkonomi\n\nhttps://t.co/tDNcfNd44r'",negatif
48815,2020-08-31 11:23:52+00:00,1.30039386705374E+018,kompascom,"b'3. Mahfud MD menyebut, saat ini Indonesia berada di ambang resesi ekonomi akibat pandemi Covid-19. / #ResesiEkonomi\n\nhttps://t.co/1RUBV0dYHZ'",negatif
48816,2020-08-31 11:23:09+00:00,1.30039368456367E+018,kompascom,"b'2. Menurut Luhut, Bank Dunia menilai ekonomi Indonesia yang dihantam pandemi Covid-19, akan lebih mudah pulih dibandingkan negara lain. / #ResesiEkonomi\n\nhttps://t.co/PItwgl5Y25'",positif
48817,2020-08-31 11:23:01+00:00,1.3003936509002E+018,indonesia_clear,b'\xf0\x9f\x92\xaf Akuntansi: Akuntasi Sebagai Sistem Informasi\nhttps://t.co/IUORpVCXak\n\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa7\xe2\x80\x8d\xf0\x9f\x91\xa6 Sosiologi: Globalisasi &amp; Modernisasi https://t.co/RhFqSCmSIc\n#akuntansi #ekonomi #sosiologi https://t.co/MK55lnlvGR',positif
48818,2020-08-31 11:22:01+00:00,1.30039340102874E+018,Mantah16,b'@ustadtengkuzul Hitung aja berapa ongkos sabung ayammu dari pada sok komentari ekonomi indonesia saat ini anda sarjamu aja diragukan.',negatif
48819,2020-08-31 11:15:45+00:00,1.3003918231358E+018,Okkyjelydring,"b'Krisis ekonomi? Please jangan ulang masa lalu, Indonesia.'",negatif
